"id","display_name","issn_l","count"
"https://openalex.org/S7291079","Combinatorics Probability Computing","0963-5483",2
"https://openalex.org/S203256638","Nature Medicine","1078-8956",2
"https://openalex.org/S21117631","Journal of Computational Chemistry","0192-8651",2
"","","1468-5833",2
"https://openalex.org/S61967871","Methods of Information in Medicine","0026-1270",2
"https://openalex.org/S114141714","Journal of Software","1796-217X",2
"https://openalex.org/S117411352","International Journal of Remote Sensing","0143-1161",2
"https://openalex.org/S114530997","Annals of Neurology","0364-5134",2
"https://openalex.org/S99347777","Biosystems","0303-2647",2
"https://openalex.org/S37707677","Computer Languages Systems & Structures","1477-8424",2
"https://openalex.org/S165633816","Quality and Reliability Engineering International","0748-8017",2
"https://openalex.org/S10134376","Sustainability","2071-1050",2
"https://openalex.org/S180907581","Physics Today","0031-9228",2
"https://openalex.org/S120683614","Security and Communication Networks","1939-0122",2
"https://openalex.org/S192814187","BMJ","0959-8138",2
"https://openalex.org/S28614077","BMC Genomics","1471-2164",2
"https://openalex.org/S2764945857","Journal of Computing Science and Engineering","1976-4677",2
"https://openalex.org/S4210169992","IFMBE proceedings","1680-0737",2
"https://openalex.org/S146555279","International Journal of Business Information Systems","1746-0972",2
"https://openalex.org/S65528657","Journal of Regional Science","0022-4146",2
"https://openalex.org/S73404582","IEEE Design & Test of Computers","0740-7475",2
"https://openalex.org/S13096939","Ethics and Information Technology","1388-1957",2
"https://openalex.org/S176303223","AI Communications","0921-7126",2
"https://openalex.org/S3845260","Formal Methods in System Design","0925-9856",2
"https://openalex.org/S4210197006","Frontiers in Artificial Intelligence","2624-8212",2
"https://openalex.org/S163901751","IEEE Circuits and Systems Magazine","1531-636X",2
"https://openalex.org/S39012697","Fundamenta Informaticae","0169-2968",2
"https://openalex.org/S152068293","Drug Discovery Today","1359-6446",2
"https://openalex.org/S4210233839","ACM SIGecom Exchanges","1551-9031",2
"https://openalex.org/S4387284325","ACM Transactions on Recommender Systems","2770-6699",2
"https://openalex.org/S82835231","Publications of the Astronomical Society of the Pacific","0004-6280",2
"https://openalex.org/S137042341","Physical Review X","2160-3308",2
"https://openalex.org/S117354312","Journal of Biomedical Optics","1083-3668",2
"https://openalex.org/S67081940","Digital Investigation","1742-2876",2
"https://openalex.org/S4210213554","Journal of Mathematics and Physics","0097-1421",2
"https://openalex.org/S203860005","The Quarterly Journal of Economics","0033-5533",2
"https://openalex.org/S4210234670","Nature Reviews Physics","2522-5820",2
"https://openalex.org/S25720340","Telematics and Informatics","0736-5853",2
"https://openalex.org/S17910731","Cybernetics and Systems Analysis","1060-0396",2
"https://openalex.org/S25854515","Current Bioinformatics","1574-8936",2
"https://openalex.org/S129764719","Infection Control and Hospital Epidemiology","0899-823X",2
"https://openalex.org/S118039931","Lecture notes in mathematics","0075-8434",2
"https://openalex.org/S4210198079","Unsupervised and semi-supervised learning","2522-848X",2
"https://openalex.org/S192051125","Trends in Cognitive Sciences","1364-6613",2
"https://openalex.org/S4210194503","IEEE Expert","0885-9000",2
"https://openalex.org/S109565702","Applied Energy","0306-2619",2
"https://openalex.org/S185806230","IEEE Transactions on Circuits and Systems","0098-4094",2
"https://openalex.org/S29918858","Obesity","1930-7381",2
"https://openalex.org/S48031226","Journal of Ambient Intelligence and Humanized Computing","1868-5137",2
"https://openalex.org/S4210201925","Proceedings/Proceedings - Symposium on Reliable Distributed Systems","1060-9857",2
"https://openalex.org/S138567582","Annals of Combinatorics","0218-0006",2
"https://openalex.org/S205019203","ACM Transactions on Computation Theory","1942-3454",2
"https://openalex.org/S58031724","IEEE Transactions on Industrial Electronics","0278-0046",2
"https://openalex.org/S173966628","Transportation Research Part E Logistics and Transportation Review","1366-5545",2
"https://openalex.org/S4210209928","Concurrency Practice and Experience","1040-3108",2
"https://openalex.org/S4210231368","Proceedings - ACM IEEE Design Automation Conference","0738-100X",2
"https://openalex.org/S4210221220","ACM SIGLOG News","2372-3491",2
"https://openalex.org/S79704628","Neurology","0028-3878",2
"https://openalex.org/S72873717","IEEE Multimedia","1070-986X",2
"https://openalex.org/S4210170956","ACM SIGCSE Bulletin","0097-8418",2
"https://openalex.org/S149064342","Mathematical Social Sciences","0165-4896",2
"https://openalex.org/S121340289","Computers & Electrical Engineering","0045-7906",2
"https://openalex.org/S62427620","IEEE Parallel & Distributed Technology Systems & Applications","1063-6552",2
"https://openalex.org/S159637997","Transportation Research Part A Policy and Practice","0965-8564",2
"https://openalex.org/S21752972","Networks and Heterogeneous Media","1556-1801",2
"https://openalex.org/S158429083","Computer Fraud & Security","1361-3723",2
"https://openalex.org/S4210216161","AVS Quantum Science","2639-0213",2
"https://openalex.org/S96000363","Journal of Process Control","0959-1524",2
"https://openalex.org/S177062229","Scholarpedia","1941-6016",2
"https://openalex.org/S4210168925","Journal Of The Royal Statistical Society","0952-8385",2
"https://openalex.org/S147751515","International Journal of Computers Communications & Control","1841-9836",2
"https://openalex.org/S1336409049","eLife","2050-084X",2
"https://openalex.org/S81587429","Mathematics Magazine","0025-570X",2
"https://openalex.org/S46477374","Lecture notes in economics and mathematical systems","0075-8442",2
"https://openalex.org/S2485505216","Computational Social Networks","2197-4314",2
"https://openalex.org/S118545620","IEEE Annals of the History of Computing","1058-6180",2
"https://openalex.org/S31905469","International Journal of Sensor Networks","1748-1279",1
"https://openalex.org/S140455145","INFORMS Journal on Applied Analytics","0092-2102",1
"https://openalex.org/S4210189857","Frontiers of Information Technology & Electronic Engineering","2095-9184",1
"https://openalex.org/S4210239688","Communications of the Association for Information Systems","1529-3181",1
"https://openalex.org/S4210199947","Tutorials in Quantitative Methods for Psychology","1913-4126",1
"https://openalex.org/S30381306","Journal of Anthropological Research","0091-7710",1
"https://openalex.org/S144184862","Journal of Molecular Evolution","0022-2844",1
"https://openalex.org/S153474389","Journal of Cognitive Engineering and Decision Making","1555-3434",1
"https://openalex.org/S1905899","Environmental Engineering Science","1092-8758",1
"https://openalex.org/S77056576","The International Journal of Advanced Manufacturing Technology","0268-3768",1
"https://openalex.org/S31010182","Review of Scientific Instruments","0034-6748",1
"https://openalex.org/S82452678","Systematic Reviews","2046-4053",1
"https://openalex.org/S196799759","Microbiology","1350-0872",1
"https://openalex.org/S4210207867","Surveys in computer science","1431-9330",1
"https://openalex.org/S102748110","Complex Systems","0891-2513",1
"https://openalex.org/S128250343","Formal Aspects of Computing","0934-5043",1
"https://openalex.org/S25809236","Journal of Quantitative Criminology","0748-4518",1
"https://openalex.org/S160683337","Focus on Pigments","0969-6210",1
"https://openalex.org/S74367812","Journal of Proteome Research","1535-3893",1
"https://openalex.org/S83624231","Software Testing Verification and Reliability","0960-0833",1
"https://openalex.org/S176883142","Linguistics and Philosophy","0165-0157",1
"https://openalex.org/S132210109","International Journal of Game Theory","0020-7276",1
"https://openalex.org/S4387292468","Scholarly Horizons University of Minnesota Morris Undergraduate Journal","2576-2176",1
"https://openalex.org/S13842274","British Journal of Clinical Pharmacology","0306-5251",1
"https://openalex.org/S107749620","Daedalus","0011-5266",1
"https://openalex.org/S46995015","American Heart Journal","0002-8703",1
"https://openalex.org/S4210184104","Operations research proceedings","0721-5924",1
"https://openalex.org/S42446796","International Journal of Grid and Utility Computing","1741-847X",1
"https://openalex.org/S134899435","Nutrition Journal","1475-2891",1
"https://openalex.org/S14676311","IEEE Transactions on Semiconductor Manufacturing","0894-6507",1
"https://openalex.org/S64097828","BMC Evolutionary Biology","1471-2148",1
"https://openalex.org/S195255895","Forest Ecology and Management","0378-1127",1
"https://openalex.org/S4210219245","IEE Proceedings - Science Measurement and Technology","1350-2344",1
"https://openalex.org/S4210210694","Statistics and Public Policy","2330-443X",1
"https://openalex.org/S187348256","Personality and Social Psychology Bulletin","0146-1672",1
"https://openalex.org/S64418186","Journal of Clinical Epidemiology","0895-4356",1
"https://openalex.org/S138169916","Journal of Evolutionary Biology","1010-061X",1
"https://openalex.org/S110036823","Political Behavior","0190-9320",1
"https://openalex.org/S77894049","Journal of Computers","1796-203X",1
"https://openalex.org/S12965339","Acta Mathematica Academiae Scientiarum Hungaricae","0001-5954",1
"https://openalex.org/S69801987","Journal of the Brazilian Computer Society","0104-6500",1
"https://openalex.org/S199447588","Journal of Public Economics","0047-2727",1
"https://openalex.org/S4210189668","Aslib Proceedings","0001-253X",1
"https://openalex.org/S200437886","BMC Public Health","1471-2458",1
"https://openalex.org/S10055403","Reference & User Services Quarterly","1094-9054",1
"https://openalex.org/S186113128","Nephrology Dialysis Transplantation","0931-0509",1
"https://openalex.org/S4210190054","Lecture notes in geoinformation and cartography","1863-2246",1
"https://openalex.org/S2898124066","CVGIP Graphical Models and Image Processing","1049-9652",1
"https://openalex.org/S159852663","Clinical Pharmacology & Therapeutics","0009-9236",1
"https://openalex.org/S55464786","Computing and Visualization in Science","1432-9360",1
"https://openalex.org/S108732581","Critical Care Medicine","0090-3493",1
"https://openalex.org/S4210235835","Journal of Vacuum Science & Technology B Nanotechnology and Microelectronics Materials Processing Measurement and Phenomena","2166-2746",1
"https://openalex.org/S2738238905","Informatics","2227-9709",1
"https://openalex.org/S67739838","The Professional Geographer","0033-0124",1
"https://openalex.org/S122567160","International Journal on Software Tools for Technology Transfer","1433-2779",1
"https://openalex.org/S124739764","Flexible Services and Manufacturing Journal","1936-6582",1
"https://openalex.org/S179721971","International Journal of Web Based Communities","1477-8394",1
"https://openalex.org/S4210202055","Information science and statistics","1613-9011",1
"https://openalex.org/S49389958","Econometric Theory","0266-4666",1
"https://openalex.org/S2764855249","Indonesian Journal of Electrical Engineering and Computer Science","2502-4752",1
"https://openalex.org/S3035261432","Open Geospatial Data Software and Standards","2363-7501",1
"https://openalex.org/S47982532","International Journal of Business Intelligence and Data Mining","1743-8187",1
"https://openalex.org/S4210185808","The frontiers collection","1612-3018",1
"https://openalex.org/S125130336","International Journal of Social Research Methodology","1364-5579",1
"https://openalex.org/S4210177912","Translations of mathematical monographs","0065-9282",1
"https://openalex.org/S4210200995","Communications Physics","2399-3650",1
"https://openalex.org/S10936095","IEEE Transactions on Vehicular Technology","0018-9545",1
"https://openalex.org/S151639445","Foundations of Computational Mathematics","1615-3375",1
"https://openalex.org/S112141509","Advanced Engineering Informatics","1474-0346",1
"https://openalex.org/S75830442","Hydrological Processes","0885-6087",1
"https://openalex.org/S116608325","Journal of General Internal Medicine","0884-8734",1
"https://openalex.org/S61902129","Wireless Sensor Network","1945-3078",1
"https://openalex.org/S2484188435","IEEE Transactions on Cognitive Communications and Networking","2332-7731",1
"https://openalex.org/S145410213","American Journal of Community Psychology","0091-0562",1
"https://openalex.org/S2764949817","Hanyang Medical Reviews","1738-429X",1
"https://openalex.org/S11258463","Journal of Signal Processing Systems","1939-8115",1
"https://openalex.org/S179591353","Acta Astronautica","0094-5765",1
"https://openalex.org/S3444786","Neuroinformatics","1539-2791",1
"https://openalex.org/S173776643","Communication Monographs","0363-7751",1
"https://openalex.org/S135937692","Journal of Atmospheric and Oceanic Technology","0739-0572",1
"https://openalex.org/S187709482","Electronic Commerce Research and Applications","1567-4223",1
"https://openalex.org/S190924190","Journal of Physics Condensed Matter","0953-8984",1
"https://openalex.org/S94908168","Higher Education","0018-1560",1
"https://openalex.org/S4210240247","Physical Review Research","2643-1564",1
"https://openalex.org/S205482884","Biological Psychiatry","0006-3223",1
"https://openalex.org/S152229401","Statistica Neerlandica","0039-0402",1
"https://openalex.org/S193112073","Journal of Low Temperature Physics","0022-2291",1
"https://openalex.org/S97403527","Egyptian Informatics Journal","1110-8665",1
"https://openalex.org/S4210198353","Atmospheric Environment","1352-2310",1
"https://openalex.org/S2497168432","Human-centric Computing and Information Sciences","2192-1962",1
"https://openalex.org/S105231406","Journal of Electronic Publishing","1080-2711",1
"https://openalex.org/S42893225","American Economic Journal Applied Economics","1945-7790",1
"https://openalex.org/S113170167","Journal of Molecular Modeling","0948-5023",1
"https://openalex.org/S122867665","Future Medicinal Chemistry","1756-8919",1
"https://openalex.org/S44535979","Applicable Algebra in Engineering Communication and Computing","0938-1279",1
"https://openalex.org/S150125562","Linear and Multilinear Algebra","0308-1087",1
"https://openalex.org/S80357293","Journal of Industrial Engineering and Management","2013-0953",1
"https://openalex.org/S4210238095","Fortschritte der Physik","0015-8208",1
"https://openalex.org/S36178057","Economics Letters","0165-1765",1
"https://openalex.org/S189706386","Cartography and Geographic Information Science","1523-0406",1
"https://openalex.org/S4210233246","Teubner-Texte zur Informatik","1615-4584",1
"https://openalex.org/S106707257","Periodica Mathematica Hungarica","0031-5303",1
"https://openalex.org/S179289126","Journal of Adolescence","0140-1971",1
"https://openalex.org/S4387286427","Manufacturing Management","2514-9768",1
"https://openalex.org/S135086714","Journal of Information Technology","0268-3962",1
"https://openalex.org/S36304393","International Journal of Electronics","0020-7217",1
"https://openalex.org/S4210206253","Intelligent and Converged Networks","2708-6240",1
"https://openalex.org/S27247405","Journal of Intensive Care Medicine","0885-0666",1
"https://openalex.org/S4210192142","Engineering","2095-8099",1
"https://openalex.org/S57050787","Advances in Computational Mathematics","1019-7168",1
"https://openalex.org/S96696709","Journal of Location Based Services","1748-9725",1
"https://openalex.org/S186543748","Nature Reviews Drug Discovery","1474-1776",1
"https://openalex.org/S29984966","Journal of Personality and Social Psychology","0022-3514",1
"https://openalex.org/S30543418","Demography","0070-3370",1
"https://openalex.org/S2764600758","Natural Resources Research","1520-7439",1
"https://openalex.org/S4210185304","Arabian Journal for Science and Engineering","2191-4281",1
"https://openalex.org/S4210199948","Annals of GIS","1947-5691",1
"https://openalex.org/S131442419","International Journal of Software Engineering and Knowledge Engineering","0218-1940",1
"https://openalex.org/S4210178793","Health Information Science and Systems","2047-2501",1
"https://openalex.org/S2491948244","IEEE Geoscience and Remote Sensing Magazine","2168-6831",1
"https://openalex.org/S2764760048","International Journal of Hybrid Information Technology","1738-9968",1
"https://openalex.org/S149828480","Natural Computing","1567-7818",1
"https://openalex.org/S98085912","Biophysical Journal","0006-3495",1
"https://openalex.org/S90873577","The Journal of Economic Inequality","1569-1721",1
"https://openalex.org/S119470311","International Journal of Web Services Research","1545-7362",1
"https://openalex.org/S12725922","Gifted Child Today","1076-2175",1
"https://openalex.org/S31619775","Applied Ontology","1570-5838",1
"https://openalex.org/S58631098","New Phytologist","0028-646X",1
"https://openalex.org/S4210181992","SIAM Journal on Scientific and Statistical Computing","0196-5204",1
"https://openalex.org/S124166154","The Quarterly Journal of Mechanics and Applied Mathematics","0033-5614",1
"https://openalex.org/S140563256","Operational Research","1109-2858",1
"https://openalex.org/S118198609","Emotion","1528-3542",1
"https://openalex.org/S194731023","International Journal of Innovative Computing and Applications","1751-648X",1
"https://openalex.org/S20152851","International Journal of Educational Development","0738-0593",1
"https://openalex.org/S4210170866","Revista de Informática Teórica e Aplicada","0103-4308",1
"https://openalex.org/S897311980","SIAM Journal on Control and Optimization","0363-0129",1
"https://openalex.org/S131125421","International Journal of Mathematical Education in Science and Technology","0020-739X",1
"https://openalex.org/S4210200847","International Journal of Scientific Research in Computer Science Engineering and Information Technology","2456-3307",1
"https://openalex.org/S2739457260","Journal of Modern Transportation","2095-087X",1
"https://openalex.org/S172782825","California Management Review","0008-1256",1
"https://openalex.org/S189354248","International Journal of Information Management","0268-4012",1
"https://openalex.org/S164201770","IET Software","1751-8806",1
"https://openalex.org/S23753256","Journal of Cross-Cultural Psychology","0022-0221",1
"https://openalex.org/S8194976","Annual Review of Political Science","1094-2939",1
"https://openalex.org/S69876307","Resonance","0971-8044",1
"https://openalex.org/S135539873","Public Opinion Quarterly","0033-362X",1
"https://openalex.org/S4210236180","The Innovation","2666-6758",1
"https://openalex.org/S13389975","International Journal of Epidemiology","0300-5771",1
"https://openalex.org/S153840704","Current Opinion in Environmental Sustainability","1877-3435",1
"https://openalex.org/S14366549","Theology","0040-571X",1
"https://openalex.org/S2764998691","European Data Protection Law Review","2364-284X",1
"https://openalex.org/S33756829","Ocean Modelling","1463-5003",1
"https://openalex.org/S12198553","Argumentation","0920-427X",1
"https://openalex.org/S23772524","The Lancet Infectious Diseases","1473-3099",1
"https://openalex.org/S18455948","Journal of Perinatology","0743-8346",1
"https://openalex.org/S4210171191","Advances in mechatronics and mechanical engineering (AMME) book series","2328-8205",1
"https://openalex.org/S74425203","Criminal Justice and Behavior","0093-8548",1
"https://openalex.org/S45181156","Transportation Research Part D Transport and Environment","1361-9209",1
"https://openalex.org/S202680183","Industrial & Engineering Chemistry Research","0888-5885",1
"https://openalex.org/S2898224164","Informatics in Medicine Unlocked","2352-9148",1
"https://openalex.org/S178258306","Empirical Economics","0377-7332",1
"https://openalex.org/S165362224","Computer Music Journal","0148-9267",1
"https://openalex.org/S4210178775","Proceedings of the Edinburgh Mathematical Society","0013-0915",1
"https://openalex.org/S96783963","Journal of Sensors","1687-725X",1
"https://openalex.org/S4210223006","Foundations and Trends® in Privacy and Security","2474-1558",1
"https://openalex.org/S2764997855","BMJ Open Diabetes Research & Care","2052-4897",1
"https://openalex.org/S4210193439","Stat","2049-1573",1
"https://openalex.org/S190552063","The American Sociologist","0003-1232",1
"https://openalex.org/S4210201048","Machine Learning with Applications","2666-8270",1
"https://openalex.org/S4210169245","Aerospace","2226-4310",1
"https://openalex.org/S128754310","Applied Mechanics and Materials","1660-9336",1
"https://openalex.org/S116626079","International Journal of Intelligent Information Technologies","1548-3657",1
"https://openalex.org/S169293703","Molecular BioSystems","1742-2051",1
"https://openalex.org/S4210195952","Information security and cryptography","1619-7100",1
"https://openalex.org/S4210168203","Synthesis lectures on information concepts, retrieval, and services","1947-945X",1
"https://openalex.org/S2788495","Advances in Artificial Intelligence","1687-7470",1
"https://openalex.org/S61446109","Human Relations","0018-7267",1
"https://openalex.org/S4210217951","Journal of risk and financial management","1911-8066",1
"https://openalex.org/S166990724","IEICE Transactions on Fundamentals of Electronics Communications and Computer Sciences","0916-8508",1
"https://openalex.org/S2738373645","Exchanges The Interdisciplinary Research Journal","2053-9665",1
"https://openalex.org/S177792750","Decision Sciences","0011-7315",1
"https://openalex.org/S4210170298","APSIPA Transactions on Signal and Information Processing","2048-7703",1
"https://openalex.org/S5353659","The Journal of Finance","0022-1082",1
"https://openalex.org/S1010394304","BioMed Research International","2314-6133",1
"https://openalex.org/S104354797","Applied Mathematics & Optimization","0095-4616",1
"https://openalex.org/S191963794","Analytical Chemistry","0003-2700",1
"https://openalex.org/S4210170832","IRE Transactions on Communications Systems","0096-2244",1
"https://openalex.org/S119134901","Statistics Politics and Policy","2151-7509",1
"https://openalex.org/S4210178532","Network Modeling Analysis in Health Informatics and Bioinformatics","2192-6670",1
"https://openalex.org/S190140075","Biostatistics","1465-4644",1
"https://openalex.org/S4210182546","Nuclear Physics B - Proceedings Supplements","0920-5632",1
"https://openalex.org/S77748030","Archiv der Mathematik","0003-889X",1
"https://openalex.org/S91118348","Journal of Applied Research and Technology","1665-6423",1
"https://openalex.org/S4210198061","Patterns","2666-3899",1
"https://openalex.org/S183584863","Nature Climate Change","1758-678X",1
"https://openalex.org/S4394735817","Biochimica et Biophysica Acta (BBA) - Protein Structure","0005-2795",1
"https://openalex.org/S4210210207","Journal of Management Analytics","2327-0012",1
"https://openalex.org/S102728161","Optics and Lasers in Engineering","0143-8166",1
"https://openalex.org/S4210172359","Journal of Software Evolution and Process","2047-7473",1
"https://openalex.org/S30869261","Atmospheric Pollution Research","1309-1042",1
"https://openalex.org/S87749278","Journal of Exposure Science & Environmental Epidemiology","1559-0631",1
"https://openalex.org/S160466889","Minds and Machines","0924-6495",1
"https://openalex.org/S58854535","Psychological Science","0956-7976",1
"https://openalex.org/S79135273","Sociology","0038-0385",1
"https://openalex.org/S4393916651","Proceedings - International Conference on Pattern Recognition/Proceedings/International Conference on Pattern Recognition","1041-3278",1
"https://openalex.org/S4210210374","Digest of technical papers/Digest of technical papers - IEEE International Solid-State Circuits Conference","0193-6530",1
"https://openalex.org/S4210175573","Computational Urban Science","2730-6852",1
"https://openalex.org/S83211391","Journal of Mathematical Sciences","1072-3374",1
"https://openalex.org/S170052170","Neuroscience & Biobehavioral Reviews","0149-7634",1
"https://openalex.org/S137146891","Laboratory Investigation","0023-6837",1
"https://openalex.org/S4210239563","Annales Academiae Scientiarum Fennicae Series A I Mathematica","0066-1953",1
"https://openalex.org/S134936796","Ubiquity","1530-2180",1
"https://openalex.org/S90670110","Annual Review of Psychology","0066-4308",1
"https://openalex.org/S51425651","Tertiary Education and Management","1358-3883",1
"https://openalex.org/S91386000","Applied Cognitive Psychology","0888-4080",1
"https://openalex.org/S161053114","Central European Journal of Operations Research","1435-246X",1
"https://openalex.org/S124549413","Journal of Economic Surveys","0950-0804",1
"https://openalex.org/S134918553","Healthcare Informatics Research","2093-3681",1
"https://openalex.org/S51360982","Automatica","0005-1098",1
"https://openalex.org/S4210230857","Archives of Neurology","0003-9942",1
"https://openalex.org/S4210196726","IST International Surface Technology","1865-4827",1
"https://openalex.org/S206124708","Organization Science","1047-7039",1
"https://openalex.org/S204799461","Climatic Change","0165-0009",1
"https://openalex.org/S163345920","Translational Psychiatry","2158-3188",1
"https://openalex.org/S87357125","Biological Cybernetics","0340-1200",1
"https://openalex.org/S167602672","Journal of Circuits Systems and Computers","0218-1266",1
"https://openalex.org/S4210168741","Operations research, computer science. Interface series","1387-666X",1
"https://openalex.org/S4210169770","International Journal of Computer Sciences and Engineering","2347-2693",1
"https://openalex.org/S201316468","International Journal of Telemedicine and Applications","1687-6415",1
"https://openalex.org/S158041768","Developmental Medicine & Child Neurology","0012-1622",1
"https://openalex.org/S116972989","OMICS A Journal of Integrative Biology","1536-2310",1
"https://openalex.org/S4210229822","Biometrics Bulletin","0099-4987",1
"https://openalex.org/S126936603","International Regional Science Review","0160-0176",1
"https://openalex.org/S67393510","Angewandte Chemie International Edition","1433-7851",1
"https://openalex.org/S149422333","Justice Quarterly","0741-8825",1
"https://openalex.org/S81291924","VLSI design","1026-7123",1
"https://openalex.org/S116712389","European Journal of Information Systems","0960-085X",1
"https://openalex.org/S201800618","Health Informatics Journal","1460-4582",1
"https://openalex.org/S122098352","International Journal of Mathematical Modelling and Numerical Optimisation","2040-3607",1
"https://openalex.org/S70708404","Natural hazards and earth system sciences","1561-8633",1
"https://openalex.org/S204075876","Information Management & Computer Security","0968-5227",1
"https://openalex.org/S2764800400","Journal of Cryptographic Engineering","2190-8508",1
"https://openalex.org/S4210196823","IEEE Transactions on Communication Technology","0018-9332",1
"https://openalex.org/S104415515","Journal of Investigative Medicine","1081-5589",1
"https://openalex.org/S194044894","International Journal of Theoretical Physics","1572-9575",1
"https://openalex.org/S62223294","Journal für die reine und angewandte Mathematik (Crelles Journal)","0075-4102",1
"https://openalex.org/S141140845","Top","1134-5764",1
"https://openalex.org/S4210193867","Proceedings of the Glasgow Mathematical Association","2040-6185",1
"https://openalex.org/S59628311","Behavioral and Brain Sciences","0140-525X",1
"https://openalex.org/S2786256796","Physical Review Materials","2475-9953",1
"https://openalex.org/S205537954","Minerva","0026-4695",1
"https://openalex.org/S63406773","Journal of the Indian Society of Remote Sensing","0255-660X",1
"https://openalex.org/S4210234552","ICASE/LaRC interdisciplinary series in science and engineering","1381-1339",1
"https://openalex.org/S32573412","SIMULATION","0037-5497",1
"https://openalex.org/S22232893","Nature Reviews Neurology","1759-4758",1
"https://openalex.org/S142323794","IEEE Journal on Emerging and Selected Topics in Circuits and Systems","2156-3357",1
"https://openalex.org/S146304353","Journal of the Medical Library Association JMLA","1536-5050",1
"https://openalex.org/S126893828","Impact Assessment and Project Appraisal","1461-5517",1
"https://openalex.org/S108349823","Political Research Quarterly","1065-9129",1
"https://openalex.org/S58517994","Journal of Geometry","0047-2468",1
"https://openalex.org/S82595977","BMC Neuroscience","1471-2202",1
"https://openalex.org/S4210176459","IEEE Open Journal of the Computer Society","2644-1268",1
"https://openalex.org/S4210208874","ACM SIGCHI Bulletin","0736-6906",1
"https://openalex.org/S2764607435","CSEE Journal of Power and Energy Systems","2096-0042",1
"https://openalex.org/S4210229626","Journal of Machine Learning Technologies","2229-3981",1
"https://openalex.org/S2504380752","EPJ Data Science","2193-1127",1
"https://openalex.org/S181659395","Information Systems Frontiers","1387-3326",1
"https://openalex.org/S4210170334","IEEE Communications Standards Magazine","2471-2825",1
"https://openalex.org/S81410195","Manufacturing & Service Operations Management","1523-4614",1
"https://openalex.org/S4210210174","Cartography and Geographic Information Systems","1050-9844",1
"https://openalex.org/S8724992","International Journal of Autonomic Computing","1741-8577",1
"https://openalex.org/S4210238307","Physical review. D/Physical review. D.","2470-0010",1
"https://openalex.org/S161120620","Journal of Philosophical Logic","0022-3611",1
"https://openalex.org/S141152059","Annals of Biomedical Engineering","0090-6964",1
"https://openalex.org/S49549746","The Journal of Psychology","0022-3980",1
"https://openalex.org/S102949365","Strategic Management Journal","0143-2095",1
"https://openalex.org/S25235501","Journal of Retailing and Consumer Services","0969-6989",1
"https://openalex.org/S177859656","Forest Science","0015-749X",1
"https://openalex.org/S4210175514","IFIP International Federation for Information Processing/IFIP","1571-5736",1
"https://openalex.org/S63830647","Stem Cell Reviews and Reports","1550-8943",1
"https://openalex.org/S140962798","Neural Processing Letters","1370-4621",1
"https://openalex.org/S117544294","Machine intelligence and pattern recognition","0923-0459",1
"https://openalex.org/S2764630493","Health Information Management Journal","1833-3583",1
"https://openalex.org/S166722454","Education and Information Technologies","1360-2357",1
"https://openalex.org/S194715373","Criminal Justice Review","0734-0168",1
"https://openalex.org/S4210196546","Journal of Healthcare Informatics Research","2509-498X",1
"https://openalex.org/S55737203","Journal of Hydrology","0022-1694",1
"https://openalex.org/S4210226598","Music and the Moving Image","1940-7610",1
"https://openalex.org/S193412822","Progress in Human Geography","0309-1325",1
"https://openalex.org/S124245730","Neuropsychiatric Disease and Treatment","1176-6328",1
"https://openalex.org/S203572503","Publicationes Mathematicae Debrecen","0033-3883",1
"https://openalex.org/S4210186383","Data Intelligence","2641-435X",1
"https://openalex.org/S26312460","International Journal of Biological Sciences","1449-2288",1
"https://openalex.org/S114379355","Logical Methods in Computer Science","1860-5974",1
"https://openalex.org/S202403813","Reliability Engineering & System Safety","0951-8320",1
"https://openalex.org/S202193212","Nature Chemistry","1755-4330",1
"https://openalex.org/S4210225821","Network Neuroscience","2472-1751",1
"https://openalex.org/S4210209367","IEEE Transactions on Biometrics Behavior and Identity Science","2637-6407",1
"https://openalex.org/S53135262","Journal of Educational and Behavioral Statistics","1076-9986",1
"https://openalex.org/S8500805","Computational Statistics","0943-4062",1
"https://openalex.org/S40813394","Journal of Number Theory","0022-314X",1
"https://openalex.org/S133922704","Journal of High Speed Networks","0926-6801",1
"https://openalex.org/S100167944","Review of General Psychology","1089-2680",1
"https://openalex.org/S93469583","Computers and the Humanities","0010-4817",1
"https://openalex.org/S4210211403","Applications of mathematics","0172-4568",1
"https://openalex.org/S50523690","IEEE Transactions on Magnetics","0018-9464",1
"https://openalex.org/S50222406","IEEE Transactions on Components Packaging and Manufacturing Technology","2156-3950",1
"https://openalex.org/S4220651612","Journal of Systems Research","2770-5501",1
"https://openalex.org/S4210179349","IEEE Transactions on Computational Intelligence and AI in Games","1943-068X",1
"https://openalex.org/S4210228216","journal of Groups complexity cryptology","1867-1144",1
"https://openalex.org/S155339466","The International Journal of Biological Markers","0393-6155",1
"https://openalex.org/S4210197825","Journal of Small Business and Entrepreneurship Development","2333-6374",1
"https://openalex.org/S158241587","Journal of Mathematical Physics","0022-2488",1
"https://openalex.org/S14240099","Carpathian Journal of Mathematics","1584-2851",1
"https://openalex.org/S4210226489","Advances in geographic information science","1867-2434",1
"https://openalex.org/S59289252","Intereconomics","0020-5346",1
"https://openalex.org/S161248890","Risk Analysis","0272-4332",1
"https://openalex.org/S136661304","Managerial Auditing Journal","0268-6902",1
"https://openalex.org/S141184754","Economic Modelling","0264-9993",1
